time,x_m,y_m,z_m
25.5065,0.8290,0.0552,1.3122
25.5380,0.8436,0.0549,1.3030
25.5717,0.8559,0.0548,1.2953
25.6047,0.8679,0.0545,1.2879
25.6377,0.8807,0.0572,1.2736
25.6725,0.8941,0.0592,1.2607
25.7051,0.9089,0.0612,1.2456
25.7377,0.9238,0.0610,1.2394
25.7723,0.9381,0.0592,1.2357
25.8047,0.9525,0.0581,1.2326
25.8383,0.9660,0.0564,1.2308
25.8731,0.9806,0.0553,1.2261
25.9054,0.9944,0.0535,1.2220
25.9385,1.0064,0.0518,1.2210
25.9716,1.0184,0.0499,1.2194
26.0042,1.0313,0.0482,1.2156
26.0388,1.0450,0.0476,1.2091
26.0715,1.0589,0.0459,1.2027
26.1052,1.0727,0.0450,1.1957
26.1382,1.0873,0.0454,1.1864
26.1722,1.1004,0.0444,1.1818
26.2078,1.1140,0.0440,1.1754
26.2390,1.1282,0.0427,1.1700
26.2729,1.1418,0.0424,1.1646
26.3056,1.1553,0.0423,1.1583
26.3393,1.1692,0.0425,1.1521
26.3712,1.1830,0.0423,1.1452
26.4066,1.1976,0.0428,1.1367
26.4398,1.2111,0.0416,1.1303
26.4733,1.2258,0.0411,1.1223
26.5063,1.2404,0.0420,1.1146
26.5400,1.2540,0.0418,1.1073
26.5718,1.2693,0.0414,1.0983
26.6072,1.2833,0.0410,1.0916
26.6389,1.2981,0.0393,1.0842
26.6728,1.3117,0.0386,1.0788
26.7056,1.3255,0.0372,1.0724
26.7397,1.3396,0.0366,1.0660
26.7732,1.3530,0.0344,1.0634
26.8062,1.3668,0.0335,1.0602
26.8393,1.3810,0.0331,1.0567
26.8740,1.3948,0.0329,1.0528
26.9067,1.4091,0.0325,1.0476
26.9403,1.4231,0.0320,1.0433
26.9725,1.4364,0.0321,1.0387
27.0070,1.4494,0.0322,1.0339
27.0413,1.4627,0.0316,1.0298
27.0729,1.4767,0.0327,1.0245
27.1060,1.4905,0.0326,1.0200
27.1400,1.5044,0.0333,1.0135
27.1738,1.5179,0.0331,1.0088
27.2072,1.5312,0.0333,1.0039
27.2396,1.5456,0.0349,0.9960
27.2732,1.5596,0.0354,0.9884
27.3066,1.5736,0.0361,0.9809
27.3421,1.5878,0.0368,0.9737
27.3727,1.6026,0.0380,0.9656
27.4074,1.6172,0.0395,0.9568
27.4395,1.6314,0.0406,0.9502
27.4736,1.6439,0.0399,0.9476
27.5056,1.6581,0.0407,0.9406
27.5408,1.6700,0.0391,0.9384
27.5726,1.6826,0.0398,0.9347
27.6071,1.6949,0.0395,0.9316
27.6398,1.7071,0.0388,0.9279
27.6752,1.7192,0.0375,0.9249
27.7069,1.7312,0.0369,0.9213
27.7414,1.7437,0.0358,0.9173
27.7739,1.7563,0.0348,0.9139
27.8073,1.7695,0.0340,0.9090
27.8396,1.7830,0.0337,0.9039
27.8747,1.7965,0.0331,0.8996
27.9088,1.8102,0.0324,0.8939
27.9403,1.8235,0.0330,0.8901
27.9745,1.8375,0.0324,0.8859
28.0069,1.8513,0.0332,0.8813
28.0401,1.8655,0.0333,0.8775
28.0741,1.8795,0.0333,0.8732
28.1081,1.8944,0.0336,0.8675
28.1416,1.9083,0.0334,0.8637
28.1742,1.9233,0.0333,0.8585
28.2080,1.9387,0.0349,0.8520
28.2407,1.9535,0.0344,0.8475
28.2742,1.9677,0.0340,0.8437
28.3067,1.9821,0.0341,0.8385
28.3409,1.9959,0.0336,0.8340
28.3743,2.0097,0.0346,0.8292
28.4093,2.0245,0.0360,0.8230
28.4409,2.0411,0.0379,0.8136
28.4742,2.0568,0.0382,0.8055
28.5078,2.0730,0.0401,0.7966
28.5414,2.0885,0.0419,0.7901
28.5739,2.1033,0.0427,0.7846
28.6089,2.1176,0.0437,0.7799
28.6412,2.1301,0.0428,0.7780
28.6742,2.1441,0.0428,0.7733
28.7077,2.1556,0.0411,0.7724
28.7422,2.1678,0.0403,0.7696
28.7738,2.1815,0.0390,0.7640
28.8084,2.1940,0.0389,0.7603
28.8423,2.2050,0.0395,0.7582
28.8763,2.2140,0.0382,0.7597
28.9102,2.2225,0.0358,0.7609
28.9441,2.2355,0.0367,0.7545
28.9771,2.2441,0.0353,0.7565
29.0108,2.2527,0.0331,0.7582
29.0442,2.2637,0.0331,0.7554
29.0786,2.2790,0.0348,0.7477
29.1100,2.2937,0.0361,0.7400
29.1435,2.3049,0.0359,0.7367
29.1778,2.3152,0.0357,0.7339
29.2100,2.3279,0.0366,0.7283
29.2450,2.3408,0.0370,0.7225
29.2775,2.3496,0.0364,0.7208
29.3140,2.3596,0.0365,0.7171
29.3435,2.3685,0.0358,0.7162
29.3768,2.3800,0.0362,0.7122
29.4108,2.3924,0.0370,0.7077
29.4420,2.4033,0.0372,0.7049
29.4754,2.4143,0.0373,0.7015
29.5095,2.4249,0.0375,0.6997
29.5424,2.4343,0.0379,0.6982
29.5750,2.4472,0.0394,0.6925
29.6103,2.4581,0.0404,0.6887
29.6420,2.4701,0.0413,0.6833
29.6759,2.4792,0.0414,0.6820
29.7086,2.4906,0.0427,0.6776
29.7429,2.5001,0.0418,0.6772
29.7752,2.5082,0.0422,0.6769
29.8092,2.5144,0.0414,0.6799
29.8415,2.5192,0.0401,0.6825
29.8759,2.5262,0.0401,0.6803
29.9083,2.5333,0.0399,0.6795
29.9418,2.5416,0.0396,0.6778
29.9760,2.5501,0.0402,0.6740
30.0097,2.5597,0.0404,0.6674
30.0457,2.5709,0.0423,0.6572
30.0755,2.5802,0.0421,0.6509
30.1094,2.5883,0.0412,0.6489
30.1436,2.5979,0.0422,0.6404
30.1750,2.6087,0.0461,0.6284
30.2097,2.6170,0.0485,0.6229
30.2415,2.6268,0.0506,0.6171
30.2758,2.6360,0.0527,0.6121
