time,x_m,y_m,z_m
18.8106,0.0467,0.1748,2.2331
18.8443,0.0405,0.1740,2.2102
18.8761,0.0471,0.1756,2.1848
18.9087,0.0594,0.1756,2.1526
18.9437,0.0789,0.1493,2.1178
18.9757,0.1018,0.1269,2.0769
19.0100,0.1298,0.1078,2.0359
19.0435,0.1615,0.1369,1.9920
19.0756,0.1965,0.1598,1.9457
19.1077,0.2342,0.1670,1.8968
19.1440,0.2733,0.1639,1.8461
19.1747,0.3120,0.1616,1.7912
19.2104,0.3513,0.1592,1.7329
19.2428,0.3941,0.1498,1.6806
19.2757,0.4383,0.1416,1.6311
19.3085,0.4817,0.1345,1.5777
19.3417,0.5252,0.1225,1.5214
19.3766,0.5711,0.1112,1.4703
19.4124,0.6151,0.0983,1.4160
19.4420,0.6610,0.1046,1.3665
19.4775,0.7069,0.1090,1.3174
19.5109,0.7516,0.1106,1.2637
19.5417,0.7962,0.1147,1.2105
19.5771,0.8410,0.1167,1.1545
19.6100,0.8851,0.1176,1.0946
19.6452,0.9311,0.1213,1.0447
19.6770,0.9747,0.1223,0.9938
19.7092,1.0196,0.1210,0.9350
19.7420,1.0654,0.1199,0.8861
19.7750,1.1061,0.1196,0.8469
19.8091,1.1399,0.1197,0.8169
19.8432,1.1669,0.1199,0.7915
19.8781,1.1878,0.1201,0.7731
19.9083,1.2033,0.1195,0.7553
19.9427,1.2144,0.1190,0.7402
19.9767,1.2221,0.1185,0.7273
20.0086,1.2260,0.1188,0.7130
20.0424,1.2277,0.1190,0.7008
20.0794,1.2273,0.1196,0.6915
20.1091,1.2236,0.1174,0.6734
20.1416,1.2195,0.1159,0.6591
20.1785,1.2136,0.1139,0.6446
20.2098,1.2049,0.1132,0.6311
20.2427,1.1954,0.1128,0.6173
20.2754,1.1865,0.1107,0.5984
20.3110,1.1800,0.1088,0.5798
20.3423,1.1730,0.1073,0.5665
20.3776,1.1656,0.1069,0.5576
20.4097,1.1575,0.1066,0.5512
20.4432,1.1487,0.1069,0.5409
20.4786,1.1399,0.1075,0.5310
20.5123,1.1306,0.1074,0.5262
20.5446,1.1218,0.1068,0.5209
20.5793,1.1135,0.1055,0.5151
20.6191,1.1052,0.1037,0.5090
20.6476,1.0962,0.1014,0.4977
20.6818,1.0876,0.0991,0.4893
20.7165,1.0795,0.0991,0.4919
20.7480,1.0693,0.1009,0.5001
20.7793,1.0575,0.1026,0.5105
20.8124,1.0436,0.1037,0.5205
20.8458,1.0276,0.1041,0.5243
20.8777,1.0093,0.1234,0.5216
20.9195,0.9894,0.1403,0.5157
20.9493,0.9662,0.1574,0.5032
20.9784,0.9431,0.1718,0.4951
21.0123,0.9175,0.1859,0.4845
21.0448,0.8918,0.1981,0.4729
21.0778,0.8663,0.2074,0.4643
21.1118,0.8396,0.1763,0.4507
21.1444,0.8123,0.1585,0.4391
21.1775,0.7836,0.1448,0.4201
21.2114,0.7561,0.1331,0.4053
21.2434,0.7292,0.1229,0.3926
21.2786,0.7018,0.1136,0.3779
21.3120,0.6744,0.1071,0.3641
21.3467,0.6427,0.1033,0.3563
21.3795,0.6036,0.1018,0.3676
21.4114,0.5583,0.1030,0.4055
21.4459,0.5079,0.0936,0.4684
21.4958,0.4544,0.0951,0.5549
21.5373,0.3991,0.1051,0.6543
21.5700,0.3379,0.1141,0.7556
21.6081,0.2795,0.1204,0.8726
21.6501,0.2214,0.1249,1.0012
21.6899,0.1645,0.1315,1.1375
22.2749,0.1159,0.1391,1.2906
22.3236,0.0789,0.1453,1.4079
22.3816,0.0533,0.1493,1.5017
22.4387,0.0431,0.1521,1.5527
22.4946,0.0485,0.1542,1.5699
22.5504,0.0652,0.1613,1.5566
22.6017,0.0865,0.1646,1.5329
22.6618,0.1180,0.1583,1.4859
22.7193,0.1583,0.1384,1.4227
22.7787,0.1993,0.1207,1.3582
22.8376,0.2441,0.1229,1.2724
22.8992,0.2949,0.1180,1.1825
22.9552,0.3495,0.1140,1.0798
23.0636,0.4024,0.0969,0.9814
23.1220,0.4578,0.1235,0.8928
23.1816,0.5077,0.1455,0.8200
23.2406,0.5586,0.1609,0.7644
23.3030,0.6137,0.1514,0.7208
23.3632,0.6733,0.1423,0.6851
23.4175,0.7372,0.1372,0.6608
23.4667,0.7961,0.1337,0.6437
23.5230,0.8600,0.1305,0.6339
23.5768,0.9200,0.1280,0.6290
23.6315,0.9837,0.1286,0.6362
23.6878,1.0487,0.1321,0.6510
23.7440,1.0878,0.1337,0.6811
23.7982,1.0882,0.1350,0.7506
23.8529,1.0572,0.1397,0.8599
23.9075,1.0148,0.1419,0.9702
23.9627,0.9494,0.1553,1.0995
24.0224,0.8651,0.1320,1.2435
24.0775,0.7803,0.1122,1.3857
24.1348,0.6753,0.1242,1.5341
24.1890,0.5779,0.1355,1.6747
24.2447,0.4900,0.1438,1.7900
24.2994,0.4090,0.1506,1.8852
24.7329,0.3294,0.1558,1.9195
24.7897,0.2753,0.1573,1.9192
24.8438,0.2436,0.1595,1.9163
24.8986,0.2334,0.1356,1.8894
24.9409,0.2422,0.1520,1.8407
24.9964,0.2570,0.1610,1.7837
25.0506,0.2862,0.1567,1.7147
25.1047,0.3200,0.1525,1.6477
25.1591,0.3611,0.1460,1.5604
25.2140,0.4131,0.1279,1.4710
25.2694,0.4636,0.1087,1.3786
25.3251,0.5198,0.1191,1.2741
25.3803,0.5758,0.1282,1.1831
25.4350,0.6363,0.1217,1.0755
25.4906,0.6838,0.1173,0.9841
25.5445,0.7202,0.1134,0.9039
25.5992,0.7414,0.1358,0.8282
25.6532,0.7522,0.1562,0.7613
25.7096,0.7564,0.1749,0.7019
25.7634,0.7517,0.1913,0.6448
25.8179,0.7393,0.1677,0.5923
25.8742,0.7244,0.1489,0.5450
25.9293,0.7031,0.1363,0.4980
25.9830,0.6761,0.1277,0.4525
26.0386,0.6486,0.1210,0.4096
26.0788,0.6111,0.1175,0.3937
26.1198,0.5688,0.1067,0.4091
26.1594,0.5222,0.1049,0.4539
26.1917,0.4641,0.0892,0.5416
26.2369,0.4059,0.1015,0.6485
26.2857,0.3468,0.1087,0.7622
26.3328,0.2898,0.1143,0.8839
26.3733,0.2256,0.1225,1.0359
26.4163,0.1634,0.1300,1.1826
26.4678,0.1106,0.1366,1.3242
27.0801,0.0673,0.1412,1.4434
27.1145,0.0284,0.1461,1.5281
27.1545,-0.0067,0.1501,1.5813
27.1853,-0.0108,0.1519,1.6238
27.2157,-0.0083,0.1529,1.6411
27.2428,-0.0005,0.1537,1.6415
27.2742,0.0135,0.1557,1.6265
27.3038,0.0312,0.1606,1.5985
27.3318,0.0532,0.1658,1.5591
27.3588,0.0778,0.1409,1.5097
27.3949,0.1051,0.1345,1.4539
27.4360,0.1363,0.1186,1.3936
27.4666,0.1685,0.1066,1.3260
27.5024,0.2028,0.0991,1.2580
27.5385,0.2383,0.0947,1.1841
27.5659,0.2748,0.0985,1.1128
27.5950,0.3115,0.0986,1.0379
27.6230,0.3480,0.0975,0.9580
27.6551,0.3859,0.0947,0.8816
27.6891,0.4243,0.0902,0.8040
27.7218,0.4628,0.0767,0.7277
27.7556,0.4956,0.0652,0.6641
27.7882,0.5241,0.0554,0.6140
27.8201,0.5513,0.0471,0.5753
27.8539,0.5755,0.0822,0.5386
27.8876,0.6021,0.1119,0.5099
27.9262,0.6293,0.1369,0.4908
27.9626,0.6589,0.1546,0.4820
27.9980,0.6885,0.1672,0.4820
28.0238,0.7188,0.1764,0.4869
28.0529,0.7503,0.1663,0.4957
28.0908,0.7820,0.1582,0.5091
28.1204,0.8140,0.1535,0.5251
28.1529,0.8450,0.1495,0.5387
28.1903,0.8766,0.1459,0.5548
28.2191,0.9083,0.1415,0.5729
28.2527,0.9404,0.1384,0.5927
28.2867,0.9727,0.1379,0.6085
28.3195,1.0073,0.1379,0.6347
28.3502,1.0409,0.1385,0.6611
28.3862,1.0731,0.1409,0.6866
28.4165,1.0915,0.1409,0.7315
28.4511,1.0891,0.1405,0.7951
28.4854,1.0704,0.1450,0.8698
28.5157,1.0374,0.1469,0.9508
28.5496,0.9916,0.1475,1.0325
28.5831,0.9384,0.1494,1.1240
28.6180,0.8775,0.1589,1.2227
28.6486,0.8119,0.1678,1.3284
28.6820,0.7405,0.1427,1.4384
28.7157,0.6643,0.1213,1.5493
28.7483,0.5851,0.1323,1.6630
28.7814,0.5042,0.1419,1.7722
28.8173,0.4246,0.1493,1.8633
28.8489,0.3542,0.1562,1.9448
28.8860,0.2939,0.1611,2.0173
29.3218,0.2329,0.1650,2.0592
29.3563,0.1816,0.1691,2.0852
29.3913,0.1366,0.1708,2.0994
29.4181,0.1247,0.1719,2.1060
29.4557,0.1177,0.1712,2.1101
29.4868,0.1204,0.1714,2.1021
29.5189,0.1313,0.1729,2.0856
29.5540,0.1480,0.1470,2.0595
29.5887,0.1717,0.1249,2.0290
29.6199,0.2002,0.1505,1.9927
29.6543,0.2323,0.1684,1.9509
29.6865,0.2658,0.1755,1.9031
29.7180,0.3043,0.1746,1.8565
29.7524,0.3437,0.1707,1.8074
29.7889,0.3848,0.1662,1.7564
29.8195,0.4271,0.1573,1.7035
29.8588,0.4714,0.1513,1.6513
29.8905,0.5166,0.1421,1.5981
29.9277,0.5607,0.1284,1.5387
29.9618,0.6062,0.1162,1.4801
29.9877,0.6513,0.1204,1.4209
30.0252,0.6968,0.1233,1.3609
30.0548,0.7434,0.1228,1.3008
30.0852,0.7905,0.1270,1.2478
30.1245,0.8363,0.1270,1.1902
