time,x_m,y_m,z_m
29.4938,0.2315,0.1447,1.3428
29.5280,0.1571,0.1463,1.4309
30.0947,0.1181,0.1343,1.5559
30.1258,0.0899,0.1402,1.6600
30.1619,0.0628,0.1470,1.7342
30.1948,0.0502,0.1533,1.7889
30.2266,0.0459,0.1571,1.8213
30.2603,0.0488,0.1610,1.8379
30.2930,0.0581,0.1606,1.8392
30.3271,0.0729,0.1615,1.8288
30.3601,0.0927,0.1372,1.8095
30.3945,0.1164,0.1167,1.7796
30.4280,0.1445,0.1249,1.7461
30.4606,0.1754,0.1293,1.7046
30.4929,0.2091,0.1353,1.6583
30.5288,0.2439,0.1366,1.6066
30.5597,0.2803,0.1372,1.5566
30.5936,0.3171,0.1353,1.5007
30.6279,0.3556,0.1361,1.4424
30.6612,0.3954,0.1396,1.3859
30.6950,0.4349,0.1358,1.3263
30.7274,0.4751,0.1327,1.2653
30.7537,0.5159,0.1300,1.2038
30.8289,0.5635,0.1313,1.1330
30.8611,0.6096,0.1275,1.0610
30.8943,0.6543,0.1249,0.9895
30.9279,0.6998,0.1238,0.9195
30.9604,0.7447,0.1197,0.8539
30.9945,0.7882,0.1121,0.7858
31.0272,0.8292,0.0993,0.7176
31.0601,0.8546,0.0975,0.6556
31.0964,0.8625,0.0960,0.5948
31.1270,0.8512,0.0946,0.5418
31.1602,0.8225,0.0943,0.4980
31.1941,0.7748,0.0919,0.4675
31.2279,0.7108,0.0924,0.4608
31.2603,0.6283,0.0979,0.4858
31.2931,0.5325,0.1006,0.5530
31.3268,0.4259,0.1052,0.6648
31.3607,0.3186,0.1136,0.8308
31.3946,0.2357,0.1210,0.9982
31.4276,0.1819,0.1308,1.1684
31.4609,0.1563,0.1411,1.3579
31.4938,0.1394,0.1490,1.5229
31.5276,0.1151,0.1549,1.6425
31.5612,0.0831,0.1589,1.7251
31.5944,0.0462,0.1615,1.7746
31.6276,0.0076,0.1630,1.7990
31.6600,-0.0322,0.1621,1.8044
31.6940,-0.0710,0.1623,1.7957
31.7275,-0.1064,0.1624,1.7776
31.7613,-0.1367,0.1613,1.7539
31.7943,-0.1579,0.1607,1.7345
31.8286,-0.1571,0.1618,1.7568
31.8610,-0.1502,0.1625,1.7817
31.8940,-0.1351,0.1633,1.8115
31.9275,-0.1131,0.1654,1.8471
31.9612,-0.0921,0.1677,1.8804
31.9952,-0.0823,0.1694,1.8931
32.0282,-0.0885,0.1686,1.8936
32.0942,-0.0794,0.1695,1.9129
32.1277,-0.0682,0.1713,1.9392
32.1609,-0.0779,0.1715,1.9367
32.1947,-0.0882,0.1716,1.9393
32.2286,-0.0967,0.1715,1.9497
32.2615,-0.0937,0.1716,1.9695
32.2940,-0.0898,0.1745,1.9937
32.3285,-0.0899,0.1765,2.0123
32.3611,-0.0941,0.1779,2.0243
32.3949,-0.0933,0.1752,2.0559
32.4281,-0.0941,0.1724,2.0828
32.4616,-0.0973,0.1727,2.0997
32.4942,-0.0973,0.1611,2.1240
32.5281,-0.0974,0.1435,2.1526
32.8616,-0.0952,0.1317,2.1793
32.8949,-0.0908,0.1403,2.1833
32.9284,-0.0835,0.1480,2.1916
32.9616,-0.0742,0.1535,2.1814
32.9952,-0.0588,0.1575,2.1616
33.0286,-0.0421,0.1603,2.1294
33.0613,-0.0200,0.1618,2.0925
33.0949,0.0055,0.1626,2.0490
33.1290,0.0330,0.1638,1.9972
33.1616,0.0629,0.1393,1.9409
33.1958,0.0955,0.1447,1.8813
33.2292,0.1295,0.1446,1.8194
33.2620,0.1654,0.1462,1.7559
33.2952,0.2020,0.1481,1.6917
33.3286,0.2391,0.1460,1.6258
33.3623,0.2764,0.1449,1.5578
33.3958,0.3148,0.1427,1.4909
33.4285,0.3529,0.1417,1.4227
33.4628,0.3918,0.1384,1.3556
33.4959,0.4292,0.1341,1.2854
33.5294,0.4660,0.1306,1.2158
33.5618,0.5026,0.1263,1.1431
33.5954,0.5405,0.1235,1.0760
33.6290,0.5778,0.1248,1.0068
33.6632,0.6144,0.1231,0.9365
33.6949,0.6511,0.1204,0.8671
33.7285,0.6885,0.1182,0.7995
33.7620,0.7248,0.1144,0.7356
33.7960,0.7502,0.1123,0.6775
33.8296,0.7619,0.1039,0.6280
33.8621,0.7626,0.0995,0.5962
33.8959,0.7514,0.1002,0.5897
33.9287,0.7346,0.1005,0.6120
33.9628,0.7082,0.1021,0.6580
33.9977,0.6777,0.1070,0.7352
34.0292,0.6428,0.1124,0.8351
34.0627,0.6057,0.1278,0.9629
34.0956,0.5669,0.1363,1.0827
34.1290,0.5231,0.1407,1.1908
34.1633,0.4765,0.1460,1.2940
34.1959,0.4287,0.1503,1.3964
34.2300,0.3815,0.1561,1.5013
34.2641,0.3371,0.1608,1.6136
34.2966,0.2990,0.1685,1.7386
34.3289,0.2590,0.1727,1.8462
34.3633,0.2190,0.1773,1.9349
34.3968,0.1879,0.1814,2.0196
34.4299,0.1601,0.1848,2.0913
34.4635,0.1364,0.1884,2.1548
34.4956,0.1157,0.1917,2.2092
34.9298,0.0886,0.1900,2.2182
34.9629,0.0680,0.1895,2.2266
34.9979,0.0483,0.1887,2.2151
35.0302,0.0399,0.1881,2.1965
35.0633,0.0383,0.1864,2.1682
35.0959,0.0430,0.1861,2.1337
35.1307,0.0533,0.1826,2.0942
35.1634,0.0673,0.1805,2.0483
35.1972,0.0855,0.1802,1.9988
35.2306,0.1066,5.8838,1.9447
35.2644,0.1318,5.0012,1.8896
35.2976,0.1593,4.2718,1.8325
35.3303,0.1878,3.6531,1.7732
35.3646,0.2187,3.1307,1.7152
35.3972,0.2501,2.6833,1.6527
35.4304,0.2827,2.3008,1.5903
35.4640,0.3161,1.9758,1.5277
35.4978,0.3505,1.6993,1.4670
35.5315,0.3843,1.4656,1.4050
35.5639,0.4191,1.2649,1.3452
35.5966,0.4535,1.0914,1.2794
35.6302,0.4882,0.9444,1.2187
35.6632,0.5222,0.8194,1.1530
35.6974,0.5564,0.7124,1.0866
35.7319,0.5915,0.6249,1.0247
35.7646,0.6267,0.5501,0.9621
35.7965,0.6607,0.4859,0.9008
35.8309,0.6961,0.4317,0.8404
35.8636,0.7303,0.3834,0.7818
35.8974,0.7652,0.3393,0.7245
35.9307,0.7900,0.3024,0.6719
35.9642,0.8003,0.2709,0.6335
35.9972,0.7940,0.2412,0.6034
36.0314,0.7743,0.2200,0.5981
36.0645,0.7435,0.2001,0.6148
36.0969,0.7030,0.1877,0.6603
36.1313,0.6548,0.1799,0.7329
36.1689,0.5990,0.1745,0.8293
36.1964,0.5408,0.1484,0.9565
36.2313,0.4810,0.1507,1.0849
36.2692,0.4136,0.1530,1.2006
36.2979,0.3413,0.1554,1.3137
36.3314,0.2659,0.1581,1.4223
36.3648,0.2014,0.1600,1.5284
36.9318,0.1588,0.1476,1.6537
36.9995,0.1274,0.1531,1.7316
37.0322,0.1026,0.1571,1.8006
37.0656,0.0804,0.1598,1.8338
37.0983,0.0755,0.1626,1.8591
37.1312,0.0761,0.1645,1.8647
37.1653,0.0849,0.1645,1.8589
37.1988,0.0999,0.1680,1.8418
37.2312,0.1196,0.1428,1.8142
37.2648,0.1434,0.1214,1.7768
37.2986,0.1703,0.1246,1.7326
37.3323,0.2014,0.1287,1.6842
37.3648,0.2345,0.1325,1.6345
37.3977,0.2694,0.1337,1.5796
37.4323,0.3055,0.1334,1.5218
37.4652,0.3433,0.1339,1.4620
37.4982,0.3818,0.1366,1.3999
37.5317,0.4205,0.1338,1.3363
37.5655,0.4595,0.1294,1.2690
37.5984,0.4968,0.1272,1.1988
37.6313,0.5361,0.1253,1.1288
37.6642,0.5765,0.1275,1.0639
37.6987,0.6159,0.1261,0.9942
37.7321,0.6559,0.1257,0.9246
37.7658,0.6960,0.1237,0.8546
37.7980,0.7361,0.1179,0.7876
37.8319,0.7657,0.1142,0.7256
37.8648,0.7773,0.1069,0.6676
37.8986,0.7742,0.1024,0.6222
37.9316,0.7557,0.1017,0.5986
37.9647,0.7240,0.1000,0.5963
37.9999,0.6793,0.1011,0.6185
38.0328,0.6263,0.1062,0.6699
38.0654,0.5644,0.1141,0.7499
38.0982,0.4994,0.1212,0.8654
38.1320,0.4369,0.1267,1.0084
38.1685,0.3739,0.1346,1.1619
38.2002,0.3062,0.1419,1.3032
38.2326,0.2331,0.1484,1.4193
38.8663,0.1839,0.1332,1.5537
38.9012,0.1449,0.1409,1.6534
38.9346,0.1164,0.1476,1.7286
38.9685,0.0869,0.1518,1.7712
39.0011,0.0783,0.1558,1.8063
39.0348,0.0799,0.1601,1.8242
39.0678,0.0891,0.1613,1.8271
39.1011,0.1047,0.1636,1.8181
39.1346,0.1278,0.1390,1.8005
39.1667,0.1559,0.1479,1.7726
39.2016,0.1891,0.1502,1.7352
39.2349,0.2249,0.1516,1.6941
39.2680,0.2630,0.1495,1.6487
39.3014,0.3030,0.1500,1.6001
39.3347,0.3443,0.1499,1.5457
39.3683,0.3863,0.1467,1.4891
39.4023,0.4307,0.1432,1.4309
39.4353,0.4759,0.1431,1.3719
39.4687,0.5222,0.1406,1.3108
39.5025,0.5683,0.1393,1.2484
39.5356,0.6141,0.1362,1.1845
39.5685,0.6604,0.1341,1.1209
39.6014,0.7070,0.1319,1.0541
39.6352,0.7536,0.1293,0.9894
39.6670,0.8005,0.1222,0.9230
39.7032,0.8439,0.1083,0.8570
39.7359,0.8766,0.0970,0.7971
39.7690,0.8957,0.0963,0.7400
39.8026,0.9038,0.0978,0.7014
39.8358,0.8989,0.1012,0.6757
39.8690,0.8822,0.1058,0.6776
39.9028,0.8551,0.1073,0.7012
39.9359,0.8198,0.1155,0.7568
39.9700,0.7761,0.1204,0.8412
40.0031,0.7282,0.1259,0.9569
40.0357,0.6785,0.1339,1.1071
40.0696,0.6296,0.1436,1.2869
40.1017,0.5805,0.1541,1.4662
40.1376,0.5209,0.1615,1.6165
40.1687,0.4671,0.1677,1.7576
40.2017,0.4210,0.1731,1.8777
40.2365,0.3827,0.1792,1.9856
40.2709,0.3509,0.1843,2.0770
40.3032,0.3235,0.1889,2.1553
40.3369,0.2996,0.1926,2.2207
40.3686,0.2789,0.1952,2.2748
40.4011,0.2613,0.1965,2.3190
40.4368,0.2444,0.1976,2.3544
40.4682,0.2293,0.1990,2.3839
40.5043,0.2144,0.2003,2.4066
40.5375,0.2023,0.2011,2.4280
40.5716,0.1907,0.2020,2.4448
40.6027,0.1801,0.2027,2.4583
40.6363,0.1687,0.2029,2.4670
40.6708,0.1549,0.2039,2.4628
40.7018,0.1446,0.2045,2.4636
40.7346,0.1333,0.2047,2.4581
40.7707,0.1234,0.2048,2.4534
40.8030,0.1145,0.2047,2.4484
40.8350,0.1067,0.2045,2.4454
40.8706,0.0995,0.2042,2.4414
40.9035,0.0911,0.2026,2.4341
40.9355,0.0795,0.2027,2.4215
40.9679,0.0655,0.2013,2.4087
41.0017,0.0499,0.1990,2.3988
41.0373,0.0347,0.1967,2.3850
41.0694,0.0189,0.1822,2.3795
41.1028,0.0053,0.1710,2.3729
41.1348,-0.0073,0.1565,2.3699
41.1699,-0.0184,0.1448,2.3692
41.2027,-0.0256,0.1423,2.3726
41.2695,-0.0317,0.1411,2.3763
41.3372,-0.0412,0.1276,2.3647
41.3700,-0.0480,0.1364,2.3401
41.4016,-0.0461,0.1443,2.3068
41.4372,-0.0538,0.1488,2.2648
41.4709,-0.0565,0.1531,2.2098
41.5041,-0.0423,0.1553,2.1656
41.5374,-0.0248,0.1554,2.1146
41.5715,-0.0034,0.1564,2.0596
41.6041,0.0205,0.1594,1.9980
41.6360,0.0478,5.6927,1.9341
41.6706,0.0770,4.8625,1.8656
41.7047,0.1084,4.1550,1.7964
41.7361,0.1419,3.5596,1.7238
41.7712,0.1774,3.0519,1.6522
41.8038,0.2131,2.6130,1.5794
41.8380,0.2495,2.2396,1.5083
41.8706,0.2861,1.9217,1.4365
41.9040,0.3237,1.6503,1.3645
41.9371,0.3611,1.4205,1.2919
41.9713,0.3972,1.2227,1.2151
42.0045,0.4343,1.0557,1.1414
42.0354,0.4717,0.9117,1.0680
42.0712,0.5099,0.7915,0.9965
42.1045,0.5476,0.6874,0.9241
42.1380,0.5849,0.5960,0.8504
42.1712,0.6224,0.5172,0.7802
42.2043,0.6573,0.4515,0.7166
42.2352,0.6747,0.3966,0.6587
42.2715,0.6737,0.3512,0.6014
42.3043,0.6613,0.3166,0.5710
42.3374,0.6351,0.2834,0.5575
42.3718,0.5978,0.2553,0.5714
42.4038,0.5521,0.2365,0.6116
42.4384,0.4979,0.2246,0.6801
42.4718,0.4404,0.2136,0.7799
42.5048,0.3832,0.2041,0.9059
42.5385,0.3273,0.1983,1.0390
42.5718,0.2634,0.1934,1.1572
42.6038,0.1951,0.1914,1.2695
42.6372,0.1244,0.1868,1.3623
43.3718,0.0943,0.1834,1.4976
43.4047,0.0713,0.1824,1.5873
43.4383,0.0551,0.1835,1.6690
43.4715,0.0481,0.1825,1.7255
43.5054,0.0479,0.1817,1.7592
43.5395,0.0551,0.1798,1.7764
43.5716,0.0678,0.1776,1.7786
43.6031,0.0843,0.1779,1.7668
43.6390,0.1053,5.8601,1.7463
43.6717,0.1305,5.0083,1.7158
43.7052,0.1595,4.2787,1.6795
43.7398,0.1908,3.6602,1.6369
43.7731,0.2233,3.1356,1.5906
43.8057,0.2574,2.6850,1.5391
43.8375,0.2934,2.3025,1.4866
43.8706,0.3303,1.9770,1.4303
43.9061,0.3673,1.7014,1.3721
43.9375,0.4033,1.4650,1.3080
43.9717,0.4406,1.2614,1.2449
44.0057,0.4785,1.0896,1.1834
44.0383,0.5166,0.9419,1.1177
44.0733,0.5544,0.8181,1.0512
44.1059,0.5912,0.7142,0.9811
44.1396,0.6288,0.6249,0.9158
44.1734,0.6673,0.5490,0.8520
44.2064,0.7045,0.4816,0.7841
44.2395,0.7384,0.4232,0.7200
44.2749,0.7528,0.3689,0.6629
44.3047,0.7484,0.3241,0.6207
44.3395,0.7240,0.2915,0.5949
44.3731,0.6830,0.2619,0.5885
44.4042,0.6305,0.2404,0.6107
44.4398,0.5635,0.2230,0.6669
44.4729,0.4899,0.2098,0.7518
44.5080,0.4106,0.2008,0.8655
44.5417,0.3296,0.1959,1.0050
44.5726,0.2498,0.1929,1.1495
45.4061,0.2010,0.1778,1.3233
45.4381,0.1649,0.1798,1.4684
45.4717,0.1372,0.1824,1.5858
45.5075,0.1160,0.1825,1.6681
45.5402,0.1069,0.1824,1.7309
45.5738,0.1035,0.1808,1.7712
45.6055,0.1079,0.1794,1.7954
45.6407,0.1171,0.1783,1.8048
45.6742,0.1299,0.1765,1.8002
45.7070,0.1468,0.1500,1.7847
45.7399,0.1689,0.1275,1.7634
45.7741,0.1940,0.1356,1.7349
45.8065,0.2209,0.1396,1.6998
45.8405,0.2496,0.1421,1.6578
45.8739,0.2795,0.1434,1.6164
45.9069,0.3104,0.1442,1.5718
45.9402,0.3424,0.1418,1.5240
45.9744,0.3751,0.1401,1.4722
46.0080,0.4086,0.1392,1.4190
46.0408,0.4414,0.1411,1.3625
46.0752,0.4745,0.1366,1.3037
46.1086,0.5093,0.1338,1.2480
46.1403,0.5444,0.1308,1.1940
46.1747,0.5793,0.1302,1.1351
46.2080,0.6132,0.1317,1.0725
46.2412,0.6469,0.1313,1.0128
46.2742,0.6814,0.1268,0.9520
46.3073,0.7162,0.1250,0.8946
46.3410,0.7515,0.1239,0.8376
46.3746,0.7858,0.1183,0.7794
46.4061,0.8118,0.1134,0.7262
46.4402,0.8224,0.1124,0.6847
46.4744,0.8180,0.1110,0.6614
46.5100,0.8024,0.1090,0.6578
46.5395,0.7783,0.1089,0.6802
46.5784,0.7433,0.1098,0.7236
46.6110,0.7045,0.1120,0.7774
46.6411,0.6608,0.1152,0.8248
46.6785,0.6113,0.1228,0.8726
46.7119,0.5574,0.1286,0.9246
46.7455,0.5027,0.1309,0.9826
46.7785,0.4484,0.1338,1.0485
46.8075,0.3901,0.1351,1.1057
46.8432,0.3329,0.1366,1.1638
46.8758,0.2750,0.1381,1.2208
46.9072,0.2192,0.1413,1.2810
46.9420,0.1631,0.1424,1.3398
46.9786,0.1055,0.1451,1.3953
47.0091,0.0476,0.1477,1.4497
47.0441,-0.0072,0.1498,1.4963
47.0754,-0.0590,0.1519,1.5370
47.6074,-0.0592,0.1535,1.6676
47.6404,-0.0595,0.1527,1.7768
47.6749,-0.0596,0.1536,1.8684
47.7089,-0.0599,0.1527,1.9440
47.7417,-0.0604,0.1510,2.0037
47.7761,-0.0630,0.1455,2.0474
47.8427,-0.0765,0.1487,2.0629
47.8757,-0.0667,0.1537,2.0732
47.9091,-0.0513,0.1579,2.0701
47.9424,-0.0326,0.1621,2.0512
47.9763,-0.0092,0.1627,2.0241
48.0082,0.0174,0.1633,1.9882
48.0407,0.0468,0.1388,1.9438
48.0740,0.0795,0.1180,1.8938
48.1090,0.1133,0.1203,1.8361
48.1424,0.1497,0.1245,1.7742
48.1757,0.1874,0.1323,1.7124
48.2072,0.2253,0.1333,1.6465
48.2409,0.2645,0.1325,1.5819
48.2762,0.3038,0.1319,1.5139
48.3088,0.3436,0.1336,1.4467
48.3407,0.3835,0.1316,1.3760
48.3774,0.4232,0.1281,1.3056
48.4087,0.4615,0.1251,1.2309
48.4425,0.5014,0.1225,1.1592
48.4750,0.5414,0.1216,1.0864
48.5084,0.5801,0.1217,1.0088
48.5419,0.6194,0.1203,0.9358
48.5768,0.6580,0.1175,0.8628
48.6098,0.6966,0.1148,0.7920
48.6406,0.7226,0.1115,0.7280
48.6743,0.7314,0.1065,0.6774
48.7074,0.7239,0.1049,0.6406
48.7425,0.7041,0.1040,0.6355
48.7743,0.6719,0.1023,0.6497
48.8093,0.6312,0.1020,0.6975
48.8437,0.5812,0.1064,0.7710
48.8741,0.5272,0.1116,0.8715
48.9102,0.4694,0.1173,0.9739
48.9419,0.4065,0.1221,1.0684
48.9765,0.3401,0.1272,1.1604
49.0080,0.2708,0.1333,1.2535
49.0427,0.2015,0.1401,1.3523
49.0757,0.1379,0.1457,1.4497
49.7419,0.1047,0.1515,1.5642
49.7753,0.0897,0.1567,1.6561
49.8103,0.0849,0.1600,1.7232
49.8426,0.0874,0.1617,1.7661
49.8747,0.0981,0.1637,1.7906
49.9106,0.1148,0.1655,1.8023
49.9420,0.1377,0.1663,1.8014
49.9754,0.1656,0.1771,1.7915
50.0089,0.1976,0.1816,1.7699
50.0441,0.2325,0.1807,1.7406
50.0759,0.2709,0.1766,1.7042
50.1086,0.3105,0.1728,1.6658
50.1422,0.3496,0.1709,1.6191
50.1767,0.3917,0.1678,1.5720
50.2087,0.4348,0.1638,1.5220
50.2434,0.4775,0.1578,1.4666
50.2773,0.5231,0.1521,1.4136
50.3099,0.5683,0.1514,1.3590
50.3424,0.6134,0.1494,1.3018
50.3754,0.6583,0.1470,1.2447
50.4113,0.7042,0.1460,1.1845
50.4450,0.7491,0.1426,1.1241
50.4768,0.7940,0.1407,1.0590
50.5098,0.8406,0.1382,1.0015
50.5440,0.8865,0.1352,0.9403
50.5767,0.9316,0.1283,0.8753
50.6109,0.9674,0.1254,0.8261
50.6440,0.9866,0.1214,0.7911
50.6755,0.9895,0.1228,0.7781
50.7089,0.9789,0.1246,0.7967
50.7426,0.9573,0.1287,0.8426
50.7767,0.9247,0.1315,0.9091
50.8105,0.8853,0.1345,0.9909
50.8447,0.8374,0.1363,1.0637
50.8762,0.7900,0.1408,1.1473
50.9092,0.7382,0.1470,1.2363
50.9421,0.6823,0.1511,1.3319
50.9783,0.6263,0.1529,1.4370
51.0116,0.5691,0.1569,1.5402
51.0444,0.5106,0.1612,1.6414
51.0756,0.4501,0.1681,1.7456
51.1097,0.3922,0.1733,1.8459
51.1440,0.3355,0.1772,1.9304
51.1760,0.2839,0.1810,2.0132
51.3109,0.2485,0.1857,2.1073
52.1110,0.1884,0.1823,2.1147
52.1449,0.1532,0.1810,2.1038
52.1792,0.1224,0.1813,2.1001
52.2106,0.1034,0.1813,2.0840
52.2439,0.0936,0.1791,2.0563
52.2772,0.0913,0.1764,2.0191
52.3104,0.0962,0.1732,1.9745
52.3437,0.1084,0.1473,1.9263
52.3795,0.1237,0.1252,1.8687
52.4128,0.1444,0.1289,1.8087
52.4466,0.1690,0.1320,1.7481
52.4768,0.1964,0.1122,1.6820
52.5099,0.2262,0.1191,1.6152
52.5453,0.2570,0.1194,1.5462
52.5798,0.2899,0.1203,1.4784
52.6127,0.3239,0.1201,1.4084
52.6452,0.3586,0.1185,1.3378
52.6771,0.3930,0.1188,1.2682
52.7119,0.4281,0.1170,1.1960
52.7457,0.4629,0.1161,1.1242
52.7789,0.4977,0.1123,1.0522
52.8105,0.5336,0.1128,0.9820
52.8441,0.5694,0.1092,0.9093
52.8787,0.6053,0.1050,0.8391
52.9120,0.6401,0.0981,0.7654
52.9445,0.6620,0.0949,0.7053
52.9803,0.6628,0.0959,0.6568
53.0111,0.6450,0.0978,0.6243
53.0458,0.6134,0.0965,0.6146
53.0771,0.5695,0.0992,0.6340
53.1106,0.5135,0.1013,0.6773
53.1437,0.4502,0.1066,0.7428
53.1800,0.3831,0.1136,0.8366
53.2110,0.3117,0.1189,0.9254
53.2441,0.2350,0.1233,1.0088
53.2773,0.1540,0.1274,1.0900
53.3106,0.0680,0.1275,1.1600
53.8801,0.0460,0.1213,1.3419
53.9134,0.0279,0.1182,1.4971
53.9463,0.0132,0.1177,1.6306
53.9785,0.0022,0.1244,1.7472
54.6454,-0.0050,0.1323,1.8146
54.6801,-0.0119,0.1400,1.8699
54.7137,-0.0179,0.1462,1.9026
54.7466,-0.0168,0.1507,1.9227
54.7798,-0.0105,0.1548,1.9310
54.8138,-0.0006,0.1579,1.9282
54.8450,0.0123,0.1581,1.9154
54.8803,0.0284,0.1594,1.8973
54.9141,0.0457,0.1583,1.8710
54.9476,0.0667,0.1346,1.8419
54.9813,0.0891,5.7800,1.8076
55.0143,0.1139,4.9130,1.7692
55.0461,0.1403,4.1959,1.7289
55.0803,0.1677,3.5887,1.6865
55.1142,0.1950,3.0742,1.6421
55.1472,0.2235,2.6399,1.5994
55.1790,0.2518,2.2669,1.5527
55.2145,0.2803,1.9459,1.5045
55.2484,0.3089,1.6745,1.4539
55.2813,0.3372,1.4436,1.4050
55.3123,0.3661,1.2466,1.3541
55.3457,0.3948,1.0792,1.3046
55.3813,0.4236,0.9353,1.2552
55.4136,0.4519,0.8147,1.2039
55.4460,0.4808,0.7090,1.1525
55.4808,0.5091,0.6190,1.1038
55.5143,0.5374,0.5424,1.0522
55.5467,0.5648,0.4759,1.0009
55.5818,0.5927,0.4211,0.9485
55.6146,0.6172,0.3763,0.9018
55.6482,0.6360,0.3364,0.8632
55.6807,0.6487,0.3004,0.8326
55.7137,0.6576,0.2693,0.8099
55.7475,0.6648,0.2430,0.7928
55.7793,0.6675,0.2215,0.7771
55.8147,0.6700,0.2034,0.7649
55.8462,0.6712,0.1883,0.7545
55.8806,0.6731,0.1756,0.7467
55.9150,0.6744,0.1652,0.7412
55.9464,0.6741,0.1565,0.7332
55.9826,0.6736,0.1492,0.7297
56.0150,0.6723,0.1434,0.7268
56.0499,0.6695,0.1388,0.7231
56.0817,0.6663,0.1346,0.7201
56.1130,0.6628,0.1309,0.7174
56.1475,0.6595,0.1272,0.7163
56.1811,0.6558,0.1240,0.7153
56.2152,0.6518,0.1209,0.7134
56.2484,0.6476,0.1180,0.7128
56.2801,0.6433,0.1151,0.7123
56.3146,0.6383,0.1120,0.7119
56.3491,0.6333,0.1092,0.7105
56.3821,0.6281,0.1066,0.7093
56.4150,0.6233,0.1044,0.7082
56.4481,0.6184,0.1021,0.7073
56.4799,0.6129,0.0994,0.7055
56.5145,0.6083,0.0975,0.7050
56.5471,0.6040,0.0959,0.7046
56.5827,0.6004,0.0946,0.7043
56.6155,0.5965,0.0934,0.7039
56.6487,0.5927,0.0924,0.7037
56.6815,0.5891,0.0913,0.7035
56.7159,0.5860,0.0903,0.7033
56.7478,0.5834,0.0895,0.7031
56.7823,0.5816,0.0891,0.7030
56.8141,0.5793,0.0884,0.7029
56.8489,0.5781,0.0882,0.7028
56.8802,0.5759,0.0877,0.7027
56.9163,0.5702,0.0887,0.7058
56.9479,0.5612,0.0902,0.7127
56.9815,0.5462,0.0908,0.7206
57.0146,0.5275,0.0931,0.7283
57.0468,0.5091,0.0955,0.7379
57.0813,0.4900,0.0974,0.7492
57.1152,0.4695,0.0987,0.7597
57.1483,0.4466,0.1023,0.7696
57.1824,0.4256,0.1080,0.7830
57.2168,0.4069,0.1136,0.7964
57.2525,0.3904,0.1184,0.8088
57.2830,0.3766,0.1225,0.8183
57.3155,0.3647,0.1259,0.8254
57.3497,0.3550,0.1289,0.8314
57.3854,0.3468,0.1313,0.8365
57.4141,0.3401,0.1334,0.8409
57.4474,0.3346,0.1352,0.8456
57.4805,0.3302,0.1364,0.8486
57.5152,0.3263,0.1370,0.8502
57.5481,0.3222,0.1378,0.8515
57.5820,0.3195,0.1382,0.8526
57.6163,0.3176,0.1385,0.8536
57.6490,0.3176,0.1373,0.8525
57.6809,0.3180,0.1362,0.8515
57.7152,0.3184,0.1353,0.8506
57.7485,0.3183,0.1346,0.8499
57.7806,0.3180,0.1335,0.8483
57.8158,0.3180,0.1330,0.8480
57.8482,0.3179,0.1326,0.8477
57.8823,0.3179,0.1323,0.8474
57.9157,0.3175,0.1320,0.8472
57.9486,0.3171,0.1317,0.8470
57.9827,0.3168,0.1315,0.8468
58.0149,0.3158,0.1320,0.8467
58.0483,0.3153,0.1321,0.8466
58.0807,0.3149,0.1322,0.8465
58.1157,0.3145,0.1323,0.8464
58.1488,0.3138,0.1327,0.8463
58.1825,0.3132,0.1330,0.8463
58.2155,0.3127,0.1333,0.8462
58.2489,0.3123,0.1336,0.8462
58.2822,0.3119,0.1338,0.8461
58.3161,0.3116,0.1340,0.8461
58.3489,0.3113,0.1341,0.8460
58.3818,0.3111,0.1342,0.8460
58.4157,0.3109,0.1343,0.8460
58.4486,0.3108,0.1344,0.8460
58.4828,0.3106,0.1345,0.8460
58.5167,0.3105,0.1346,0.8460
58.5500,0.3104,0.1346,0.8459
58.5830,0.3103,0.1347,0.8459
58.6153,0.3102,0.1347,0.8459
58.6497,0.3102,0.1347,0.8459
58.6826,0.3101,0.1348,0.8459
58.7163,0.3101,0.1348,0.8459
58.7483,0.3102,0.1349,0.8469
58.7831,0.3102,0.1349,0.8468
58.8160,0.3101,0.1349,0.8466
58.8482,0.3101,0.1349,0.8465
58.8826,0.3100,0.1349,0.8464
58.9164,0.3100,0.1349,0.8463
58.9489,0.3100,0.1349,0.8463
58.9835,0.3100,0.1349,0.8462
59.0148,0.3099,0.1349,0.8462
59.0486,0.3099,0.1349,0.8461
59.0829,0.3099,0.1349,0.8461
59.1172,0.3099,0.1349,0.8461
59.1497,0.3099,0.1349,0.8460
59.1834,0.3099,0.1349,0.8460
59.2156,0.3099,0.1349,0.8460
59.2494,0.3099,0.1349,0.8460
59.2827,0.3099,0.1349,0.8460
59.3162,0.3099,0.1349,0.8460
59.3503,0.3099,0.1349,0.8459
59.3828,0.3099,0.1349,0.8459
59.4150,0.3099,0.1349,0.8459
59.4484,0.3099,0.1349,0.8459
59.4822,0.3099,0.1349,0.8459
59.5165,0.3097,0.1345,0.8449
59.5495,0.3099,0.1347,0.8461
59.5841,0.3099,0.1347,0.8460
59.6162,0.3099,0.1348,0.8460
59.6497,0.3099,0.1348,0.8460
59.6823,0.3099,0.1348,0.8460
59.7167,0.3099,0.1348,0.8460
59.7505,0.3099,0.1348,0.8460
59.7831,0.3099,0.1349,0.8459
59.8167,0.3099,0.1349,0.8459
59.8500,0.3100,0.1350,0.8469
59.8836,0.3100,0.1350,0.8468
59.9181,0.3100,0.1350,0.8466
