time,x_m,y_m,z_m
36.1317,1.2466,0.0346,1.3441
36.1806,1.3090,0.0318,1.3946
36.2140,1.3239,0.0350,1.4569
36.2495,1.3475,0.0322,1.4791
36.3009,1.3760,0.0294,1.5048
36.3429,1.4017,0.0290,1.5176
36.3883,1.4257,0.0300,1.5221
36.4418,1.4456,0.0285,1.5333
36.4875,1.4703,0.0305,1.5254
36.5394,1.4844,0.0312,1.5233
36.5781,1.4750,0.0278,1.5273
36.6287,1.4714,0.0247,1.5348
36.6750,1.4696,0.0219,1.5402
36.7119,1.4687,0.0193,1.5489
36.7651,1.4668,0.0171,1.5553
36.8270,1.4642,0.0155,1.5607
36.8706,1.4622,0.0136,1.5633
36.9072,1.4613,0.0121,1.5612
36.9977,1.4500,0.0136,1.5345
37.0381,1.3923,0.0134,1.4663
37.0769,1.2999,0.0128,1.3582
37.1215,1.2029,0.0109,1.2490
37.1690,1.1003,0.0100,1.1377
37.2077,0.9732,0.0123,0.9825
37.2641,0.8510,0.0149,0.8399
37.3025,0.7318,0.0162,0.7016
37.3427,0.6056,0.0141,0.5629
37.3949,0.4999,0.0129,0.4417
37.4345,0.4112,0.0122,0.3387
37.4702,0.3388,0.0131,0.2542
37.5305,0.2787,0.0127,0.1888
37.5644,0.2287,0.0112,0.1332
37.6066,0.1873,0.0105,0.0859
37.6398,0.1545,0.0105,0.0456
37.6877,0.1278,0.0113,0.0144
37.7352,0.1061,0.0122,-0.0153
37.7826,0.0889,0.0130,-0.0374
37.8332,0.0765,0.0140,-0.0563
37.9064,0.0684,0.0139,-0.0662
37.9666,0.0632,0.0136,-0.0715
38.0115,0.0605,0.0127,-0.0762
38.0624,0.0605,0.0128,-0.0741
38.1008,0.0616,0.0122,-0.0724
38.1410,0.0631,0.0137,-0.0740
38.1899,0.0660,0.0141,-0.0694
38.2371,0.0701,0.0145,-0.0685
38.2749,0.0758,0.0148,-0.0649
38.3278,0.0812,0.0151,-0.0649
38.3723,0.0875,0.0142,-0.0589
38.4139,0.0950,0.0132,-0.0539
38.4631,0.1019,0.0127,-0.0527
38.5024,0.1094,0.0122,-0.0488
38.5398,0.1173,0.0111,-0.0396
38.5993,0.1246,0.0102,-0.0318
38.6324,0.1319,0.0113,-0.0253
38.6660,0.1391,0.0115,-0.0168
38.7009,0.1453,0.0117,-0.0097
38.7393,0.1511,0.0121,-0.0065
38.7757,0.1580,0.0122,0.0047
38.8364,0.1644,0.0114,0.0142
38.8908,0.1708,0.0116,0.0251
38.9294,0.1764,0.0122,0.0315
38.9657,0.1816,0.0128,0.0369
39.0035,0.1866,0.0128,0.0415
39.0568,0.1923,0.0120,0.0510
39.1008,0.1978,0.0128,0.0562
39.1394,0.2037,0.0118,0.0689
39.1809,0.2084,0.0120,0.0741
39.2297,0.2139,0.0129,0.0813
39.2692,0.2191,0.0134,0.0874
39.3149,0.2260,0.0120,0.0980
39.3673,0.2323,0.0111,0.1069
39.4101,0.2392,0.0098,0.1144
39.4661,0.2466,0.0089,0.1234
39.5087,0.2532,0.0078,0.1337
39.5616,0.2589,0.0066,0.1425
39.6001,0.2646,0.0066,0.1526
39.6351,0.2682,0.0070,0.1532
39.6739,0.2718,0.0068,0.1564
39.7109,0.2746,0.0060,0.1617
39.7646,0.2776,0.0053,0.1663
39.8032,0.2796,0.0045,0.1702
39.8429,0.2809,0.0049,0.1708
39.8945,0.2820,0.0045,0.1714
39.9303,0.2829,0.0046,0.1719
39.9677,0.2837,0.0045,0.1723
40.0126,0.2848,0.0039,0.1753
40.0585,0.2853,0.0039,0.1751
40.0955,0.2857,0.0034,0.1751
40.1425,0.2861,0.0029,0.1750
40.1930,0.2868,0.0028,0.1776
40.2411,0.2870,0.0027,0.1771
40.2818,0.2872,0.0024,0.1767
40.3241,0.2870,0.0026,0.1737
40.3710,0.2871,0.0026,0.1739
40.4161,0.2868,0.0030,0.1740
40.4608,0.2870,0.0036,0.1741
40.5091,0.2872,0.0034,0.1741
40.5418,0.2864,0.0042,0.1716
40.5919,0.2867,0.0046,0.1720
40.6351,0.2869,0.0043,0.1724
40.6681,0.2871,0.0040,0.1727
40.7011,0.2873,0.0037,0.1730
40.7420,0.2874,0.0035,0.1732
40.7939,0.2875,0.0038,0.1734
